Mach,CD Power-On
20.02,0.11024406
20.03,0.110235606
20.04,0.110227183
20.05,0.110218748
20.06,0.110210323
20.07,0.110201911
20.08,0.110193508
20.09,0.110185116
20.1,0.110176723
20.11,0.110168357
20.12,0.110159974
20.13,0.110151614
20.14,0.110143263
20.15,0.110134918
20.16,0.110126583
20.17,0.11011825
20.18,0.110109918
20.19,0.110101618
20.2,0.110093312
20.21,0.110085015
20.22,0.110076722
20.23,0.110068443
20.24,0.11006017
20.25,0.110051905
20.26,0.110043644
20.27,0.110035405
20.28,0.110027163
20.29,0.110018926
20.3,0.11001071
20.31,0.110002499
20.32,0.109994286
20.33,0.109986084
20.34,0.109977897
20.35,0.109969711
20.36,0.109961527
20.37,0.109953353
20.38,0.1099452
20.39,0.109937052
20.4,0.1099289
20.41,0.109920767
20.42,0.10991264
20.43,0.109904513
20.44,0.109896403
20.45,0.109888286
20.46,0.109880203
20.47,0.109872104
20.48,0.109864015
20.49,0.109855942
20.5,0.109847873
20.51,0.109839814
20.52,0.109831765
20.53,0.109823721
20.54,0.109815687
20.55,0.109807654
20.56,0.109799624
20.57,0.109791619
20.58,0.109783613
20.59,0.109775611
20.6,0.109767609
20.61,0.109759634
20.62,0.109751656
20.63,0.109743676
20.64,0.109735721
20.65,0.109727764
20.66,0.109719815
20.67,0.109711873
20.68,0.109703937
20.69,0.10969602
20.7,0.109688099
20.71,0.109680187
20.72,0.109672277
20.73,0.109664389
20.74,0.109656495
20.75,0.109648609
20.76,0.109640741
20.77,0.109632868
20.78,0.109625011
20.79,0.109617155
20.8,0.109609315
20.81,0.109601472
20.82,0.109593645
20.83,0.109585815
20.84,0.109578001
20.85,0.109570185
20.86,0.109562386
20.87,0.109554584
20.88,0.109546801
20.89,0.109539018
20.9,0.109531238
20.91,0.109523472
20.92,0.109515714
20.93,0.10950796
20.94,0.109500207
20.95,0.109492467
20.96,0.109484737
20.97,0.109477014
20.98,0.109469283
20.99,0.109461581
21,0.109453867
21.01,0.109446167
21.02,0.109438475
21.03,0.109430788
21.04,0.109423112
21.05,0.109415441
21.06,0.109407766
21.07,0.109400115
21.08,0.109392463
21.09,0.109384817
21.1,0.109377179
21.11,0.109369545
21.12,0.109361917
21.13,0.109354299
21.14,0.109346687
21.15,0.109339089
21.16,0.109331485
21.17,0.109323882
21.18,0.109316304
21.19,0.109308724
21.2,0.10930116
21.21,0.109293591
21.22,0.109286037
21.23,0.109278471
21.24,0.109270931
21.25,0.109263389
21.26,0.109255859
21.27,0.10924833
21.28,0.109240805
21.29,0.109233287
21.3,0.109225784
21.31,0.109218277
21.32,0.109210787
21.33,0.109203295
21.34,0.109195818
21.35,0.109188332
21.36,0.10918086
21.37,0.1091734
21.38,0.109165946
21.39,0.109158491
21.4,0.109151049
21.41,0.109143614
21.42,0.109136174
21.43,0.109128751
21.44,0.109121325
21.45,0.109113913
21.46,0.109106509
21.47,0.1090991
21.48,0.109091708
21.49,0.109084321
21.5,0.109076939
21.51,0.109069553
21.52,0.109062183
21.53,0.10905482
21.54,0.109047461
21.55,0.109040111
21.56,0.109032755
21.57,0.109025425
21.58,0.109018081
21.59,0.109010751
21.6,0.109003419
21.61,0.108996113
21.62,0.108988801
21.63,0.108981498
21.64,0.108974197
21.65,0.108966903
21.66,0.108959615
21.67,0.108952322
21.68,0.108945054
21.69,0.108937783
21.7,0.108930518
21.71,0.108923248
21.72,0.108916005
21.73,0.108908758
21.74,0.108901513
21.75,0.108894275
21.76,0.108887053
21.77,0.108879827
21.78,0.108872606
21.79,0.108865391
21.8,0.108858183
21.81,0.108850977
21.82,0.10884378
21.83,0.108836585
21.84,0.108829407
21.85,0.108822224
21.86,0.10881505
21.87,0.108807886
21.88,0.10880072
21.89,0.108793559
21.9,0.108786403
21.91,0.108779275
21.92,0.108772129
21.93,0.108764989
21.94,0.108757855
21.95,0.108750737
21.96,0.108743615
21.97,0.108736498
21.98,0.108729393
21.99,0.108722296
22,0.108715195
22.01,0.108708097
22.02,0.108701005
22.03,0.108693926
22.04,0.108686856
22.05,0.108679779
22.06,0.108672722
22.07,0.108665664
22.08,0.108658602
22.09,0.108651549
22.1,0.108644509
22.11,0.108637469
22.12,0.10863043
22.13,0.108623405
22.14,0.108616385
22.15,0.108609362
22.16,0.108602351
22.17,0.108595334
22.18,0.108588335
22.19,0.108581342
22.2,0.108574341
22.21,0.108567355
22.22,0.108560373
22.23,0.1085534
22.24,0.10854642
22.25,0.108539456
22.26,0.108532492
22.27,0.108525538
22.28,0.108518576
22.29,0.108511642
22.3,0.108504703
22.31,0.108497755
22.32,0.108490822
22.33,0.108483898
22.34,0.108476976
22.35,0.108470048
22.36,0.108463137
22.37,0.10845624
22.38,0.108449327
22.39,0.108442431
22.4,0.108435535
22.41,0.108428646
22.42,0.108421764
22.43,0.108414884
22.44,0.108408
22.45,0.108401139
22.46,0.108394276
22.47,0.108387416
22.48,0.10838056
22.49,0.10837371
22.5,0.108366862
22.51,0.10836002
22.52,0.108353195
22.53,0.108346351
22.54,0.108339521
22.55,0.108332699
22.56,0.108325889
22.57,0.108319074
22.58,0.108312266
22.59,0.10830545
22.6,0.108298658
22.61,0.108291863
22.62,0.10828507
22.63,0.108278282
22.64,0.108271507
22.65,0.10826473
22.66,0.108257956
22.67,0.108251186
22.68,0.10824443
22.69,0.108237657
22.7,0.108230909
22.71,0.108224159
22.72,0.10821742
22.73,0.108210675
22.74,0.108203935
22.75,0.108197202
22.76,0.10819048
22.77,0.108183752
22.78,0.108177029
22.79,0.108170321
22.8,0.108163608
22.81,0.108156898
22.82,0.108150194
22.83,0.108143499
22.84,0.108136801
22.85,0.108130109
22.86,0.108123422
22.87,0.108116757
22.88,0.108110076
22.89,0.108103398
22.9,0.108096726
22.91,0.108090069
22.92,0.108083402
22.93,0.108076754
22.94,0.108087621
22.95,0.108081684
22.96,0.10807574
22.97,0.108069797
22.98,0.108063876
22.99,0.108057954
23,0.108052031
23.01,0.108046112
23.02,0.108040215
23.03,0.108034307
23.04,0.108028403
23.05,0.108022504
23.06,0.108016629
23.07,0.108010738
23.08,0.108004853
23.09,0.107998972
23.1,0.107993118
23.11,0.107987247
23.12,0.107981381
23.13,0.107975531
23.14,0.107969687
23.15,0.107963847
23.16,0.107957997
23.17,0.107952168
23.18,0.107946332
23.19,0.107940511
23.2,0.107934685
23.21,0.107928882
23.22,0.107923063
23.23,0.107917254
23.24,0.107911456
23.25,0.107905663
23.26,0.107899875
23.27,0.107894081
23.28,0.107888304
23.29,0.107882532
23.3,0.10787675
23.31,0.107870986
23.32,0.107865219
23.33,0.107859476
23.34,0.107853723
23.35,0.107847968
23.36,0.107842228
23.37,0.107836494
23.38,0.107830754
23.39,0.107825028
23.4,0.107819307
23.41,0.10781359
23.42,0.107807869
23.43,0.10780216
23.44,0.107796466
23.45,0.107790759
23.46,0.107785069
23.47,0.10777938
23.48,0.107773695
23.49,0.107768014
23.5,0.10776233
23.51,0.10775666
23.52,0.107750996
23.53,0.107745336
23.54,0.107739678
23.55,0.107734019
23.56,0.107728381
23.57,0.107722728
23.58,0.107717093
23.59,0.107711458
23.6,0.10770583
23.61,0.107700206
23.62,0.107694587
23.63,0.107688975
23.64,0.107683363
23.65,0.107677758
23.66,0.107672147
23.67,0.107666562
23.68,0.107660965
23.69,0.107655382
23.7,0.107649788
23.71,0.107644221
23.72,0.107638646
23.73,0.107633066
23.74,0.107627502
23.75,0.107621954
23.76,0.107616398
23.77,0.107610837
23.78,0.107605288
23.79,0.107599756
23.8,0.10759421
23.81,0.107588677
23.82,0.107583144
23.83,0.107577633
23.84,0.107572113
23.85,0.107566598
23.86,0.107561087
23.87,0.10755558
23.88,0.107550077
23.89,0.107544581
23.9,0.107539097
23.91,0.107533599
23.92,0.107528112
23.93,0.107522634
23.94,0.107517168
23.95,0.107511696
23.96,0.107506231
23.97,0.107500758
23.98,0.107495308
23.99,0.107489856
24,0.107484407
24.01,0.107478959
24.02,0.107473521
24.03,0.107468083
24.04,0.107462653
24.05,0.107457237
24.06,0.107451813
24.07,0.107446392
24.08,0.107440979
24.09,0.107435579
24.1,0.107430171
24.11,0.10742476
24.12,0.107419361
24.13,0.107413981
24.14,0.107408592
24.15,0.107403207
24.16,0.107397825
24.17,0.10739246
24.18,0.107387089
24.19,0.107381722
24.2,0.107376357
24.21,0.10737101
24.22,0.107365655
24.23,0.107360305
24.24,0.10735496
24.25,0.107349627
24.26,0.107344289
24.27,0.107338945
24.28,0.107333626
24.29,0.107328302
24.3,0.10732299
24.31,0.107317663
24.32,0.107312361
24.33,0.107307053
24.34,0.10730176
24.35,0.107296449
24.36,0.107291163
24.37,0.107285871
24.38,0.107280595
24.39,0.107275303
24.4,0.107270031
24.41,0.107264758
24.42,0.107259496
24.43,0.107254222
24.44,0.107248966
24.45,0.107243719
24.46,0.107238467
24.47,0.107233217
24.48,0.10722798
24.49,0.107222737
24.5,0.107217501
24.51,0.107212277
24.52,0.107207049
24.53,0.107201822
24.54,0.107196598
24.55,0.107191392
24.56,0.10718618
24.57,0.107180973
24.58,0.107175767
24.59,0.107170576
24.6,0.107165376
24.61,0.107160195
24.62,0.107155008
24.63,0.107149832
24.64,0.10714465
24.65,0.107139475
24.66,0.107134303
24.67,0.107129143
24.68,0.107123977
24.69,0.107118818
24.7,0.107113672
24.71,0.107108531
24.72,0.107103372
24.73,0.107098234
24.74,0.107093103
24.75,0.107087968
24.76,0.107082836
24.77,0.107077706
24.78,0.107072591
24.79,0.10706747
24.8,0.107062364
24.81,0.107057252
24.82,0.107052153
24.83,0.107047047
24.84,0.107041948
24.85,0.10703685
24.86,0.107031769
24.87,0.107026688
24.88,0.107021603
24.89,0.107016522
24.9,0.107011454
24.91,0.107006381
24.92,0.107001321
24.93,0.106996267
24.94,0.106991205
24.95,0.106986147
24.96,0.106981093
24.97,0.106976051
24.98,0.106971006
24.99,0.106965964
