Mach,CD Power-Off
5.98,0.180774813
5.99,0.18055211
6,0.180329962
6.01,0.180116811
6.02,0.179913932
6.03,0.179711822
6.04,0.1795105
6.05,0.179309937
6.06,0.179110145
6.07,0.178911141
6.08,0.178712875
6.09,0.178515362
6.1,0.178318614
6.11,0.178122617
6.12,0.177927361
6.13,0.177732846
6.14,0.177539056
6.15,0.177346017
6.16,0.177153703
6.17,0.176962124
6.18,0.17677126
6.19,0.176581118
6.2,0.176391692
6.21,0.176202972
6.22,0.176014963
6.23,0.175827669
6.24,0.175641073
6.25,0.175455173
6.26,0.17526996
6.27,0.175085453
6.28,0.174901631
6.29,0.174718498
6.3,0.174536042
6.31,0.174354263
6.32,0.174173144
6.33,0.173992718
6.34,0.173812959
6.35,0.173633862
6.36,0.173455417
6.37,0.173277631
6.38,0.173100513
6.39,0.172924044
6.4,0.172748217
6.41,0.172573046
6.42,0.1723985
6.43,0.172224602
6.44,0.172051345
6.45,0.171878731
6.46,0.171706733
6.47,0.171535366
6.48,0.171364627
6.49,0.171194496
6.5,0.171025001
6.51,0.170856118
6.52,0.170687847
6.53,0.170520172
6.54,0.17035312
6.55,0.170186667
6.56,0.17002082
6.57,0.169855554
6.58,0.169690903
6.59,0.169526832
6.6,0.169363359
6.61,0.169200468
6.62,0.169038165
6.63,0.168876441
6.64,0.168715293
6.65,0.168554722
6.66,0.168394722
6.67,0.168235301
6.68,0.168076448
6.69,0.167918146
6.7,0.167760428
6.71,0.167603255
6.72,0.167446645
6.73,0.167290601
6.74,0.167135091
6.75,0.166980142
6.76,0.166825732
6.77,0.166671869
6.78,0.166518553
6.79,0.166365771
6.8,0.166213531
6.81,0.166061827
6.82,0.165910653
6.83,0.165760003
6.84,0.165609889
6.85,0.16546029
6.86,0.165311226
6.87,0.165162683
6.88,0.165014642
6.89,0.164867133
6.9,0.164720126
6.91,0.164573631
6.92,0.164427654
6.93,0.164282177
6.94,0.164137214
6.95,0.16399275
6.96,0.163848775
6.97,0.163705307
6.98,0.163562329
6.99,0.163419839
7,0.163281955
7.01,0.163153103
7.02,0.163024792
7.03,0.162897037
7.04,0.162769819
7.05,0.162643144
7.06,0.162517017
7.07,0.162391421
7.08,0.162266363
7.09,0.162141838
7.1,0.162017835
7.11,0.161894376
7.12,0.161771435
7.13,0.161649016
7.14,0.16152712
7.15,0.161405739
7.16,0.16128487
7.17,0.16115783
7.18,0.161001656
7.19,0.160846015
7.2,0.160690888
7.21,0.16053627
7.22,0.160382168
7.23,0.160228583
7.24,0.16007551
7.25,0.159922945
7.26,0.159770882
7.27,0.159619324
7.28,0.159468267
7.29,0.159317707
7.3,0.159167656
7.31,0.15901809
7.32,0.158869016
7.33,0.158720438
7.34,0.158572334
7.35,0.158424732
7.36,0.15827762
7.37,0.158130967
7.38,0.157984812
7.39,0.157839144
7.4,0.157693939
7.41,0.157549212
7.42,0.157404961
7.43,0.157261169
7.44,0.157117854
7.45,0.156975002
7.46,0.156832613
7.47,0.156690689
7.48,0.156549225
7.49,0.156408229
7.5,0.156267674
7.51,0.156127592
7.52,0.155987946
7.53,0.155848764
7.54,0.155710019
7.55,0.155571725
7.56,0.155433882
7.57,0.155296482
7.58,0.155159519
7.59,0.155023004
7.6,0.154886922
7.61,0.154751276
7.62,0.154616069
7.63,0.154481294
7.64,0.154346946
7.65,0.154213041
7.66,0.15407955
7.67,0.153946489
7.68,0.153813841
7.69,0.153681623
7.7,0.153549826
7.71,0.153418462
7.72,0.153287497
7.73,0.153156954
7.74,0.153026824
7.75,0.152897109
7.76,0.152767804
7.77,0.152638908
7.78,0.152510413
7.79,0.152382324
7.8,0.152254641
7.81,0.152127366
7.82,0.152000498
7.83,0.151874019
7.84,0.151747941
7.85,0.151622253
7.86,0.151496963
7.87,0.151372062
7.88,0.151247568
7.89,0.151123449
7.9,0.150999728
7.91,0.150876381
7.92,0.150753433
7.93,0.150630849
7.94,0.150508671
7.95,0.150386868
7.96,0.15026543
7.97,0.15014439
7.98,0.150023707
7.99,0.149903419
8,0.149783481
8.01,0.149663929
8.02,0.149544737
8.03,0.149425931
8.04,0.149307478
8.05,0.149189404
8.06,0.149071679
8.07,0.148954325
8.08,0.14883733
8.09,0.148720704
8.1,0.148604429
8.11,0.148488518
8.12,0.148372955
8.13,0.148257752
8.14,0.148142904
8.15,0.148028405
8.16,0.147914254
8.17,0.147800466
8.18,0.147687014
8.19,0.14757391
8.2,0.147461154
8.21,0.147348741
8.22,0.147236677
8.23,0.147124941
8.24,0.147013557
8.25,0.146902503
8.26,0.146791793
8.27,0.146681414
8.28,0.146571385
8.29,0.146461674
8.3,0.146352311
8.31,0.146243253
8.32,0.146134557
8.33,0.146026162
8.34,0.145918117
8.35,0.145810383
8.36,0.145702985
8.37,0.145595902
8.38,0.145489149
8.39,0.145382716
8.4,0.145276602
8.41,0.145170817
8.42,0.145065322
8.43,0.144960176
8.44,0.144855328
8.45,0.1447508
8.46,0.144646578
8.47,0.144542689
8.48,0.144439086
8.49,0.14433581
8.5,0.144232832
8.51,0.144130169
8.52,0.144027799
8.53,0.143925758
8.54,0.143824001
8.55,0.143722556
8.56,0.143621409
8.57,0.143520572
8.58,0.143420021
8.59,0.143319778
8.6,0.143219826
8.61,0.143107879
8.62,0.143002354
8.63,0.142897097
8.64,0.142792133
8.65,0.142687443
8.66,0.142583039
8.67,0.142478908
8.68,0.142375061
8.69,0.142271491
8.7,0.142168189
8.71,0.142065162
8.72,0.141962409
8.73,0.141859926
8.74,0.141757723
8.75,0.141655782
8.76,0.141554118
8.77,0.14145271
8.78,0.141351581
8.79,0.141250707
8.8,0.141150109
8.81,0.14104977
8.82,0.140949703
8.83,0.140849893
8.84,0.140750334
8.85,0.140651047
8.86,0.140552011
8.87,0.140453247
8.88,0.140354728
8.89,0.140256466
8.9,0.14015846
8.91,0.140060719
8.92,0.139963221
8.93,0.139865982
8.94,0.139768994
8.95,0.139672258
8.96,0.139575765
8.97,0.139479528
8.98,0.139383538
8.99,0.139287798
9,0.139192296
9.01,0.13909704
9.02,0.13900203
9.03,0.138907276
9.04,0.138812745
9.05,0.138718477
9.06,0.138624452
9.07,0.13853065
9.08,0.138437095
9.09,0.138343773
9.1,0.138250697
9.11,0.138157851
9.12,0.138065242
9.13,0.137972867
9.14,0.137880735
9.15,0.137788823
9.16,0.137697157
9.17,0.137605706
9.18,0.137514509
9.19,0.137423522
9.2,0.137332778
9.21,0.137242251
9.22,0.13715197
9.23,0.137061897
9.24,0.136972062
9.25,0.136882443
9.26,0.136793058
9.27,0.13670389
9.28,0.136614943
9.29,0.136526237
9.3,0.136437727
9.31,0.136349452
9.32,0.136261394
9.33,0.136173554
9.34,0.13608593
9.35,0.135998526
9.36,0.135911343
9.37,0.135824376
9.38,0.135737611
9.39,0.135651076
9.4,0.135564748
9.41,0.135478633
9.42,0.135392728
9.43,0.13530704
9.44,0.135221551
9.45,0.135136294
9.46,0.135051229
9.47,0.134966385
9.48,0.134881732
9.49,0.134797302
9.5,0.134713078
9.51,0.134629047
9.52,0.134545235
9.53,0.134461615
9.54,0.134378207
9.55,0.134294994
9.56,0.134211999
9.57,0.134129194
9.58,0.134046592
9.59,0.13396419
9.6,0.133881992
9.61,0.133799983
9.62,0.133718184
9.63,0.133636561
9.64,0.133555151
9.65,0.133473944
9.66,0.133392924
9.67,0.133312094
9.68,0.133231475
9.69,0.133151029
9.7,0.133070786
9.71,0.132990745
9.72,0.132910876
9.73,0.132831214
9.74,0.132751721
9.75,0.13267244
9.76,0.132593328
9.77,0.132514432
9.78,0.132435699
9.79,0.132357159
9.8,0.132278808
9.81,0.132200652
9.82,0.13212266
9.83,0.132044873
9.84,0.131967251
9.85,0.131889836
9.86,0.131812584
9.87,0.131735527
9.88,0.131658634
9.89,0.131581943
9.9,0.131505423
9.91,0.131429082
9.92,0.131352914
9.93,0.131276936
9.94,0.13120114
9.95,0.131125508
9.96,0.131050057
9.97,0.13097478
9.98,0.130899692
9.99,0.130824762
10,0.130750016
10.01,0.130712785
10.02,0.130673504
10.03,0.130634306
10.04,0.130595214
10.05,0.1305562
10.06,0.13051729
10.07,0.130478448
10.08,0.130439714
10.09,0.130401059
10.1,0.130362501
10.11,0.130324022
10.12,0.130285635
10.13,0.130247336
10.14,0.130209132
10.15,0.130171009
10.16,0.130132963
10.17,0.130095021
10.18,0.130057149
10.19,0.130019373
10.2,0.129981678
10.21,0.129944075
10.22,0.129906541
10.23,0.129869109
10.24,0.129831756
10.25,0.129794482
10.26,0.129757289
10.27,0.129720195
10.28,0.129683171
10.29,0.12964624
10.3,0.129609379
10.31,0.129572616
10.32,0.129535922
10.33,0.129499315
10.34,0.129462793
10.35,0.129426353
10.36,0.129389981
10.37,0.129353702
10.38,0.129317505
10.39,0.129281385
10.4,0.129245349
10.41,0.129209377
10.42,0.129173508
10.43,0.1291377
10.44,0.12910198
10.45,0.129066339
10.46,0.129030775
10.47,0.128995276
10.48,0.128959875
10.49,0.128924547
10.5,0.128889295
10.51,0.128854112
10.52,0.128819016
10.53,0.128783988
10.54,0.128749045
10.55,0.128714172
10.56,0.128679374
10.57,0.128644654
10.58,0.128610017
10.59,0.128575459
10.6,0.128540955
10.61,0.128506534
10.62,0.128472192
10.63,0.128437928
10.64,0.128403722
10.65,0.128369608
10.66,0.128335552
10.67,0.128301588
10.68,0.128267681
10.69,0.128233852
10.7,0.128200094
10.71,0.128166423
10.72,0.128132799
10.73,0.128099267
10.74,0.128065788
10.75,0.128032399
10.76,0.127999063
10.77,0.127965819
10.78,0.12793262
10.79,0.127899524
10.8,0.127866475
10.81,0.127833503
10.82,0.127800611
10.83,0.127767763
10.84,0.12773501
10.85,0.127702306
10.86,0.127669688
10.87,0.127637123
10.88,0.127604647
10.89,0.127572215
10.9,0.127539873
10.91,0.127507583
10.92,0.127475373
10.93,0.12744322
10.94,0.127411142
10.95,0.127379125
10.96,0.127347182
10.97,0.127315296
10.98,0.127283482
10.99,0.127251733
11,0.127220054
11.01,0.127188432
11.02,0.127156888
11.03,0.127125402
11.04,0.127093987
11.05,0.127062632
11.06,0.127031339
11.07,0.127000115
11.08,0.126968945
11.09,0.12693786
11.1,0.126906813
11.11,0.126875857
11.12,0.12684494
11.13,0.126814103
11.14,0.126783323
11.15,0.12675261
11.16,0.126721949
11.17,0.126691365
11.18,0.126660834
11.19,0.126630368
11.2,0.126599962
11.21,0.126569626
11.22,0.126539343
11.23,0.12650913
11.24,0.126478972
11.25,0.126448876
11.26,0.126418839
11.27,0.126388862
11.28,0.12635896
11.29,0.126329097
11.3,0.126299311
11.31,0.126269576
11.32,0.126239904
11.33,0.126210281
11.34,0.126180736
11.35,0.126151232
11.36,0.126121808
11.37,0.126092424
11.38,0.126063108
11.39,0.126033844
11.4,0.126004653
11.41,0.125975504
11.42,0.12594642
11.43,0.125917385
11.44,0.12588843
11.45,0.125859517
11.46,0.12583066
11.47,0.12577678
11.48,0.125744788
11.49,0.125712858
11.5,0.125680977
11.51,0.125649174
11.52,0.125617417
11.53,0.125585736
11.54,0.1255541
11.55,0.125522549
11.56,0.125491034
11.57,0.125459595
11.58,0.125428217
11.59,0.125396892
11.6,0.125365627
11.61,0.125334433
11.62,0.125303284
11.63,0.12527221
11.64,0.125241175
11.65,0.125210228
11.66,0.125179312
11.67,0.125148484
11.68,0.125117696
11.69,0.125086972
11.7,0.125056313
11.71,0.12502569
11.72,0.124995146
11.73,0.124964652
11.74,0.124934222
11.75,0.124903843
11.76,0.124873533
11.77,0.124843272
11.78,0.124813068
11.79,0.124782917
11.8,0.124752839
11.81,0.124722803
11.82,0.124692835
11.83,0.124662909
11.84,0.124633055
11.85,0.124603239
11.86,0.1245735
11.87,0.124543797
11.88,0.124514167
11.89,0.124484582
11.9,0.124455065
11.91,0.124425584
11.92,0.124396175
11.93,0.124366822
11.94,0.124337516
11.95,0.124308274
11.96,0.12427907
11.97,0.124249942
11.98,0.124220848
11.99,0.124191826
12,0.124162839
12.01,0.124133928
12.02,0.124105047
12.03,0.124076231
12.04,0.124047471
12.05,0.124018761
12.06,0.12399011
12.07,0.123961504
12.08,0.123932958
12.09,0.123904463
12.1,0.12387602
12.11,0.123847628
12.12,0.12381928
12.13,0.123791001
12.14,0.123762772
12.15,0.123734592
12.16,0.123706465
12.17,0.123678372
12.18,0.123650364
12.19,0.123622379
12.2,0.123594458
12.21,0.123566589
12.22,0.123538759
12.23,0.123510993
12.24,0.12348327
12.25,0.123455606
12.26,0.123427983
12.27,0.123400414
12.28,0.123372897
12.29,0.123345429
12.3,0.123318012
12.31,0.123290638
12.32,0.123263333
12.33,0.12323606
12.34,0.123208843
12.35,0.123181669
12.36,0.123154552
12.37,0.123127486
12.38,0.123100458
12.39,0.123073497
12.4,0.123046567
12.41,0.123019689
12.42,0.122992856
12.43,0.122966081
12.44,0.122939348
12.45,0.12291267
12.46,0.122886034
12.47,0.122859444
12.48,0.122832905
12.49,0.122806421
12.5,0.122779969
12.51,0.122753582
12.52,0.122727225
12.53,0.122700924
12.54,0.122674665
12.55,0.12264847
12.56,0.122622295
12.57,0.122596187
12.58,0.122570128
12.59,0.122544098
12.6,0.122518124
12.61,0.122492195
12.62,0.122466316
12.63,0.122440476
12.64,0.122414681
12.65,0.122388941
12.66,0.12236325
12.67,0.122337588
12.68,0.122311975
12.69,0.122286413
12.7,0.122260894
12.71,0.122235418
12.72,0.122209992
12.73,0.1221846
12.74,0.122159272
12.75,0.122133968
12.76,0.122108726
12.77,0.122083519
12.78,0.122058355
12.79,0.12203324
12.8,0.122008167
12.81,0.121983144
12.82,0.121958153
12.83,0.121933216
12.84,0.121908322
12.85,0.121883458
12.86,0.121858651
12.87,0.121833886
12.88,0.121809151
12.89,0.121784481
12.9,0.121759833
12.91,0.121735242
12.92,0.121710689
12.93,0.121686178
12.94,0.121661715
12.95,0.121637288
12.96,0.121612904
12.97,0.121588561
12.98,0.121564256
12.99,0.121540007
13,0.121515786
13.01,0.12149162
13.02,0.121467497
13.03,0.121443401
13.04,0.12141935
13.05,0.121395341
13.06,0.121371379
13.07,0.121347452
13.08,0.121323578
13.09,0.121299729
13.1,0.121275936
13.11,0.121252159
13.12,0.121228443
13.13,0.121204763
13.14,0.121181132
13.15,0.12115753
13.16,0.121133982
13.17,0.121110459
13.18,0.121086977
13.19,0.121063536
13.2,0.121040149
13.21,0.121016784
13.22,0.120993468
13.23,0.120970188
13.24,0.120946951
13.25,0.120923752
13.26,0.120900591
13.27,0.120877476
13.28,0.120854384
13.29,0.120831353
13.3,0.120808347
13.31,0.120785386
13.32,0.120762458
13.33,0.120739565
13.34,0.120716722
13.35,0.120693913
13.36,0.120671143
13.37,0.120648402
13.38,0.120625706
13.39,0.120603049
13.4,0.120580431
13.41,0.120557851
13.42,0.12053531
13.43,0.120512807
13.44,0.120490336
13.45,0.120467905
13.46,0.120445514
13.47,0.120423151
13.48,0.120400839
13.49,0.120378558
13.5,0.120356325
13.51,0.120334112
13.52,0.120311941
13.53,0.120289809
13.54,0.12026772
13.55,0.120245653
13.56,0.12022363
13.57,0.120201645
13.58,0.120179702
13.59,0.120157781
13.6,0.12013591
13.61,0.120114071
13.62,0.120092268
13.63,0.120070494
13.64,0.120048768
13.65,0.120027068
13.66,0.120005411
13.67,0.119983776
13.68,0.119962193
13.69,0.119940648
13.7,0.119919125
13.71,0.119897648
13.72,0.119876189
13.73,0.119854782
13.74,0.119833407
13.75,0.119812063
13.76,0.119790755
13.77,0.119769484
13.78,0.119748252
13.79,0.119727045
13.8,0.119705874
13.81,0.119684744
13.82,0.119663653
13.83,0.119642586
13.84,0.119621551
13.85,0.119600557
13.86,0.119579588
13.87,0.119558672
13.88,0.119537772
13.89,0.119516917
13.9,0.119496094
13.91,0.11947529
13.92,0.119454539
13.93,0.119433807
13.94,0.119413123
13.95,0.119392463
13.96,0.119371849
13.97,0.11935125
13.98,0.119330697
13.99,0.119310159
14,0.119289676
14.01,0.119269214
14.02,0.119248792
14.03,0.1192284
14.04,0.119208038
14.05,0.119187707
14.06,0.119167417
14.07,0.119147155
14.08,0.119126928
14.09,0.119106726
14.1,0.119086565
14.11,0.119066429
14.12,0.119046327
14.13,0.119026267
14.14,0.119006226
14.15,0.118986228
14.16,0.118966259
14.17,0.118946313
14.18,0.118926404
14.19,0.118906533
14.2,0.118886677
14.21,0.118866864
14.22,0.118847081
14.23,0.118827339
14.24,0.118807613
14.25,0.118787927
14.26,0.118768271
14.27,0.118748653
14.28,0.118729054
14.29,0.118709494
14.3,0.118689958
14.31,0.118670454
14.32,0.118650981
14.33,0.118631545
14.34,0.118612139
14.35,0.118592752
14.36,0.118573411
14.37,0.11855409
14.38,0.118534807
14.39,0.118515542
14.4,0.11849631
14.41,0.118477118
14.42,0.118457952
14.43,0.118438811
14.44,0.118419707
14.45,0.118400631
14.46,0.118381584
14.47,0.118362558
14.48,0.118343578
14.49,0.118324623
14.5,0.118305692
14.51,0.118286794
14.52,0.118267931
14.53,0.118249074
14.54,0.118230279
14.55,0.118211486
14.56,0.118192744
14.57,0.118174017
14.58,0.118155327
14.59,0.118136668
14.6,0.118118022
14.61,0.118099422
14.62,0.118080831
14.63,0.118062287
14.64,0.118043769
14.65,0.11802528
14.66,0.118006806
14.67,0.11798838
14.68,0.11796997
14.69,0.117951592
14.7,0.117933237
14.71,0.117914914
14.72,0.117896615
14.73,0.117878362
14.74,0.117860118
14.75,0.117841911
14.76,0.117823725
14.77,0.11780557
14.78,0.117787448
14.79,0.117769347
14.8,0.117751283
14.81,0.117733234
14.82,0.117715227
14.83,0.117697231
14.84,0.117679277
14.85,0.117661338
14.86,0.117643442
14.87,0.117625556
14.88,0.117607705
14.89,0.117589881
14.9,0.117572088
14.91,0.117554316
14.92,0.11753658
14.93,0.117518854
14.94,0.117501163
14.95,0.117483504
14.96,0.117465871
14.97,0.117448258
14.98,0.117430681
14.99,0.11741312
15,0.117395593
15.01,0.117378098
15.02,0.117360622
15.03,0.117343167
15.04,0.117325747
15.05,0.117308353
15.06,0.117290974
15.07,0.117273638
15.08,0.117256318
15.09,0.117239019
15.1,0.11722175
15.11,0.117204512
15.12,0.117187297
15.13,0.117170109
15.14,0.117152943
15.15,0.117135802
15.16,0.117118697
15.17,0.117101613
15.18,0.117084544
15.19,0.117067508
15.2,0.117050496
15.21,0.117033512
15.22,0.117016559
15.23,0.11699962
15.24,0.116982714
15.25,0.11696583
15.26,0.116948972
15.27,0.116932136
15.28,0.116915335
15.29,0.116898547
15.3,0.116881792
15.31,0.116865052
15.32,0.116848343
15.33,0.116831659
15.34,0.116814998
15.35,0.116798369
15.36,0.116781754
15.37,0.116765172
15.38,0.116748614
15.39,0.116732067
15.4,0.116715555
15.41,0.116699064
15.42,0.116682605
15.43,0.116666163
15.44,0.116649752
15.45,0.116633361
15.46,0.116616984
15.47,0.116600651
15.48,0.116584329
15.49,0.116568031
15.5,0.116551755
15.51,0.116535512
15.52,0.116519289
15.53,0.11650309
15.54,0.116486907
15.55,0.116470758
15.56,0.116454629
15.57,0.116438518
15.58,0.116422429
15.59,0.116406375
15.6,0.11639034
15.61,0.116374327
15.62,0.11635834
15.63,0.116342371
15.64,0.116326425
15.65,0.116310509
15.66,0.116294609
15.67,0.116278738
15.68,0.116262887
15.69,0.116247062
15.7,0.116231255
15.71,0.11621547
15.72,0.116199719
15.73,0.116183976
15.74,0.116168259
15.75,0.116152568
15.76,0.1161369
15.77,0.116121256
15.78,0.11610562
15.79,0.11609004
15.8,0.116074456
15.81,0.116058895
15.82,0.116043357
15.83,0.116027848
15.84,0.116012356
15.85,0.115996889
15.86,0.115981436
15.87,0.115966031
15.88,0.115950617
15.89,0.115935241
15.9,0.115919889
15.91,0.115904548
15.92,0.115889237
15.93,0.115873938
15.94,0.115858676
15.95,0.115843425
15.96,0.115828199
15.97,0.115812989
15.98,0.115797814
15.99,0.115782652
16,0.115767506
16.01,0.115752379
16.02,0.115737296
16.03,0.115722215
16.04,0.11570716
16.05,0.115692123
16.06,0.115677119
16.07,0.115662123
16.08,0.115647146
16.09,0.115632201
16.1,0.115617285
16.11,0.115602371
16.12,0.115587484
16.13,0.115572626
16.14,0.115557779
16.15,0.115542955
16.16,0.115528148
16.17,0.115513382
16.18,0.11549861
16.19,0.115483874
16.2,0.115469148
16.21,0.115454459
16.22,0.11543978
16.23,0.115425117
16.24,0.115410479
16.25,0.115395866
16.26,0.115381274
16.27,0.115366692
16.28,0.115352129
16.29,0.115337603
16.3,0.115323091
16.31,0.115308585
16.32,0.115294105
16.33,0.115279669
16.34,0.115265232
16.35,0.115250812
16.36,0.115236424
16.37,0.115222049
16.38,0.115207689
16.39,0.115193354
16.4,0.115179041
16.41,0.115164742
16.42,0.115150466
16.43,0.115136205
16.44,0.115121988
16.45,0.115107767
16.46,0.115093562
16.47,0.115079377
16.48,0.115065234
16.49,0.115051097
16.5,0.115036967
16.51,0.115022865
16.52,0.115008792
16.53,0.114994729
16.54,0.114980686
16.55,0.114966671
16.56,0.11495266
16.57,0.114938679
16.58,0.114924706
16.59,0.114910775
16.6,0.114896833
16.61,0.114882927
16.62,0.114869039
16.63,0.114855175
16.64,0.114841321
16.65,0.114827484
16.66,0.114813666
16.67,0.114799887
16.68,0.114786104
16.69,0.114772349
16.7,0.1147586
16.71,0.114744893
16.72,0.114731181
16.73,0.114717508
16.74,0.114703831
16.75,0.11469019
16.76,0.114676559
16.77,0.114662958
16.78,0.114649372
16.79,0.114635788
16.8,0.114622239
16.81,0.114608696
16.82,0.114595191
16.83,0.114581692
16.84,0.114568207
16.85,0.114554731
16.86,0.114541296
16.87,0.114527864
16.88,0.114514462
16.89,0.114501064
16.9,0.114487696
16.91,0.114474345
16.92,0.114461
16.93,0.11444767
16.94,0.11443438
16.95,0.114421094
16.96,0.114407827
16.97,0.114394578
16.98,0.114381356
16.99,0.114368136
17,0.114354939
17.01,0.114341765
17.02,0.114328599
17.03,0.114315454
17.04,0.114302322
17.05,0.114289226
17.06,0.114276126
17.07,0.114263053
17.08,0.114249992
17.09,0.114236962
17.1,0.114223941
17.11,0.114210934
17.12,0.114197941
17.13,0.114184974
17.14,0.114172013
17.15,0.114159081
17.16,0.114146156
17.17,0.114133259
17.18,0.11412037
17.19,0.114107492
17.2,0.114094641
17.21,0.114081816
17.22,0.114068994
17.23,0.114056193
17.24,0.114043416
17.25,0.114030644
17.26,0.114017889
17.27,0.114005156
17.28,0.113992443
17.29,0.113979736
17.3,0.113967045
17.31,0.113954378
17.32,0.113941735
17.33,0.113929092
17.34,0.113916473
17.35,0.113903868
17.36,0.113891288
17.37,0.113878716
17.38,0.113866159
17.39,0.113853621
17.4,0.113841106
17.41,0.113828591
17.42,0.113816109
17.43,0.113803639
17.44,0.113791176
17.45,0.113778737
17.46,0.113766315
17.47,0.113753905
17.48,0.113741513
17.49,0.113729135
17.5,0.113716772
17.51,0.113704433
17.52,0.113692102
17.53,0.113679776
17.54,0.113667485
17.55,0.11365521
17.56,0.113642934
17.57,0.113630677
17.58,0.113618449
17.59,0.113606231
17.6,0.113594027
17.61,0.11358183
17.62,0.113569658
17.63,0.113557511
17.64,0.11354537
17.65,0.113533241
17.66,0.11352114
17.67,0.11350904
17.68,0.113496959
17.69,0.113484889
17.7,0.113472845
17.71,0.113460805
17.72,0.11344878
17.73,0.113436781
17.74,0.113424793
17.75,0.113412821
17.76,0.113400857
17.77,0.113388915
17.78,0.113376997
17.79,0.11336508
17.8,0.113353171
17.81,0.113341288
17.82,0.113329429
17.83,0.113317573
17.84,0.113305729
17.85,0.113293899
17.86,0.113282099
17.87,0.113270307
17.88,0.113258523
17.89,0.113246761
17.9,0.113235015
17.91,0.113223272
17.92,0.113211553
17.93,0.113199846
17.94,0.113188155
17.95,0.11317648
17.96,0.113164818
17.97,0.113153169
17.98,0.113141533
17.99,0.113129909
18,0.113118302
18.01,0.113106719
18.02,0.11309514
18.03,0.113083571
18.04,0.11307203
18.05,0.113060501
18.06,0.113048977
18.07,0.113037475
18.08,0.113025974
18.09,0.11301451
18.1,0.113003041
18.11,0.112991595
18.12,0.112980169
18.13,0.112968739
18.14,0.112957332
18.15,0.112945939
18.16,0.112934569
18.17,0.112923201
18.18,0.112911849
18.19,0.112900509
18.2,0.112889194
18.21,0.112877879
18.22,0.112866579
18.23,0.112855302
18.24,0.112844039
18.25,0.11283278
18.26,0.112821542
18.27,0.112810305
18.28,0.112799104
18.29,0.112787896
18.3,0.112776713
18.31,0.11276554
18.32,0.112754379
18.33,0.112743234
18.34,0.112732102
18.35,0.112720994
18.36,0.112709884
18.37,0.11269879
18.38,0.112687707
18.39,0.11267665
18.4,0.112665594
18.41,0.112654549
18.42,0.11264352
18.43,0.112632521
18.44,0.112621516
18.45,0.112610521
18.46,0.112599554
18.47,0.112588608
18.48,0.112577652
18.49,0.112566723
18.5,0.112555793
18.51,0.112544895
18.52,0.112533991
18.53,0.112523111
18.54,0.112512251
18.55,0.112501396
18.56,0.112490547
18.57,0.112479715
18.58,0.112468905
18.59,0.1124581
18.6,0.112447301
18.61,0.112436519
18.62,0.11242576
18.63,0.112415014
18.64,0.112404267
18.65,0.112393532
18.66,0.112382831
18.67,0.112372122
18.68,0.112361435
18.69,0.112350745
18.7,0.112340094
18.71,0.112329434
18.72,0.112318796
18.73,0.112308168
18.74,0.112297563
18.75,0.112286948
18.76,0.112276357
18.77,0.112265789
18.78,0.112255222
18.79,0.112244663
18.8,0.11223412
18.81,0.112223598
18.82,0.112213079
18.83,0.112202571
18.84,0.112192072
18.85,0.112181599
18.86,0.112171135
18.87,0.112160676
18.88,0.112150227
18.89,0.112139807
18.9,0.11212938
18.91,0.112118975
18.92,0.11210857
18.93,0.112098197
18.94,0.112087818
18.95,0.112077461
18.96,0.112067113
18.97,0.112056787
18.98,0.11204645
18.99,0.112036139
19,0.112025849
19.01,0.112015558
19.02,0.112005279
19.03,0.111995009
19.04,0.111984763
19.05,0.111974518
19.06,0.111964287
19.07,0.111954063
19.08,0.111943861
19.09,0.111933661
19.1,0.111923483
19.11,0.111913303
19.12,0.111903146
19.13,0.111893001
19.14,0.111882856
19.15,0.111872726
19.16,0.111862622
19.17,0.111852509
19.18,0.11184242
19.19,0.111832331
19.2,0.111822273
19.21,0.111812217
19.22,0.111802156
19.23,0.111792134
19.24,0.111782108
19.25,0.111772093
19.26,0.111762091
19.27,0.111752109
19.28,0.111742115
19.29,0.111732145
19.3,0.111722185
19.31,0.111712244
19.32,0.111702316
19.33,0.111692389
19.34,0.111682473
19.35,0.111672576
19.36,0.111662678
19.37,0.111652792
19.38,0.111642929
19.39,0.111633075
19.4,0.111623221
19.41,0.111613386
19.42,0.111603564
19.43,0.111593742
19.44,0.111583941
19.45,0.111574147
19.46,0.111564366
19.47,0.111554595
19.48,0.111544828
19.49,0.111535078
19.5,0.111525344
19.51,0.111515615
19.52,0.111505888
19.53,0.111496181
19.54,0.111486491
19.55,0.111476802
19.56,0.111467123
19.57,0.111457455
19.58,0.111447799
19.59,0.111438163
19.6,0.111428511
19.61,0.111418894
19.62,0.111409288
19.63,0.111399681
19.64,0.111390085
19.65,0.111380506
19.66,0.111370928
19.67,0.111361372
19.68,0.111351815
19.69,0.111342275
19.7,0.111332747
19.71,0.11132322
19.72,0.111313704
19.73,0.111304216
19.74,0.111294717
19.75,0.111285239
19.76,0.111275771
19.77,0.111266312
19.78,0.111256853
19.79,0.111247414
19.8,0.111237985
19.81,0.111228575
19.82,0.111219155
19.83,0.111209757
19.84,0.111200364
19.85,0.111190993
19.86,0.11118162
19.87,0.111172252
19.88,0.111162906
19.89,0.111153563
19.9,0.11114423
19.91,0.111134909
19.92,0.111125605
19.93,0.111116298
19.94,0.111107001
19.95,0.111097716
19.96,0.11108845
19.97,0.111079196
19.98,0.111069933
